"","simnum","dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FielSize","CatchRadius","NumVisits","density"
"2972",5,6.46006944444444,930.25,0.0333427548979955,0.0333427548979955,0.0333427548979955,144,"2",3,26,0.5,4,2
"2973",5,2.54673721340388,825.142857142857,0.0967893525404993,0.0967893525404993,0.0967893525404993,324,"3",3,26,0.5,4,2
"2974",5,2.01989171374765,1163.45762711864,0.119767553253492,0.119767553253492,0.119767553253492,576,"4",3,26,0.5,4,2
"2975",5,1.54889912954429,390.322580645161,0.152543913714806,0.152543913714806,0.152543913714806,252,"5",3,26,0.5,4,2
"2976",6,1.60555555555556,57.8,0.159831949583194,0.159831949583194,0.159831949583194,36,"1",3,26,0.5,4,2
"2977",6,1.125,162,0.25464400750007,0.25464400750007,0.25464400750007,144,"2",3,26,0.5,4,2
"2978",6,1.85629992737836,601.441176470588,0.126937709989853,0.126937709989853,0.126937709989853,324,"3",3,26,0.5,4,2
"2979",6,1.88679245283019,1086.79245283019,0.117295821542309,0.117295821542309,0.117295821542309,576,"4",3,26,0.5,4,2
"2980",6,1.96512113617377,495.210526315789,0.103270547299685,0.103270547299685,0.103270547299685,252,"5",3,26,0.5,4,2
"2981",7,1.18518518518519,42.6666666666667,0.209430584957905,0.209430584957905,0.209430584957905,36,"1",3,26,0.5,4,2
"2982",7,1.94835069444444,280.5625,0.127535656974598,0.127535656974598,0.127535656974598,144,"2",3,26,0.5,4,2
"2983",7,1.69376693766938,548.780487804878,0.147552543163705,0.147552543163705,0.147552543163705,324,"3",3,26,0.5,4,2
"2984",7,1.97285353535354,1136.36363636364,0.116823913367215,0.116823913367215,0.116823913367215,576,"4",3,26,0.5,4,2
"2985",7,2.83446712018141,714.285714285714,0.0726381504504297,0.0726381504504297,0.0726381504504297,252,"5",3,26,0.5,4,2
"2986",8,6.25,225,0.0339082169207041,0.0339082169207041,0.0339082169207041,36,"1",3,26,0.5,4,2
"2987",8,1.09401709401709,157.538461538462,0.229448249628878,0.229448249628878,0.229448249628878,144,"2",3,26,0.5,4,2
"2988",8,1.80599647266314,585.142857142857,0.116116523516816,0.116116523516816,0.116116523516816,324,"3",3,26,0.5,4,2
"2989",8,1.38946759259259,800.333333333333,0.167006872164957,0.167006872164957,0.167006872164957,576,"4",3,26,0.5,4,2
"2990",8,1.15577507598784,291.255319148936,0.226507531846238,0.226507531846238,0.226507531846238,252,"5",3,26,0.5,4,2
"2991",9,2.00555555555556,72.2,0.141604924721048,0.141604924721048,0.141604924721048,36,"1",3,26,0.5,4,2
"2992",9,1.23048941798942,177.190476190476,0.190223669821084,0.190223669821084,0.190223669821084,144,"2",3,26,0.5,4,2
"2993",9,2.78768680961663,903.210526315789,0.075358538642643,0.075358538642643,0.075358538642643,324,"3",3,26,0.5,4,2
"2994",9,4.56555886243386,2629.7619047619,0.045726298239158,0.045726298239158,0.045726298239158,576,"4",3,26,0.5,4,2
"2995",9,21.4603174603175,5408,0.0096620623397129,0.0096620623397129,0.0096620623397129,252,"5",3,26,0.5,4,2
"2996",10,2.08333333333333,75,0.105572809000084,0.105572809000084,0.105572809000084,36,"1",3,26,0.5,4,2
"2997",10,1.6875,243,0.118082896311803,0.118082896311803,0.118082896311803,144,"2",3,26,0.5,4,2
"2998",10,1.06132075471698,343.867924528302,0.220636537033325,0.220636537033325,0.220636537033325,324,"3",3,26,0.5,4,2
"2999",10,1.49180848982786,859.281690140845,0.15587287255565,0.15587287255565,0.15587287255565,576,"4",3,26,0.5,4,2
"3000",10,2.76543209876543,696.888888888889,0.0838746186870957,0.0838746186870957,0.0838746186870957,252,"5",3,26,0.5,4,2
"3001",1,NA,NA,0,0,0,36,"1",3,27,0.5,4,0.5
"3002",1,1.36111111111111,196,0.0363758883405685,0.0363758883405685,0.0363758883405685,144,"2",3,27,0.5,4,0.5
"3003",1,0.317043895747599,102.722222222222,0.237507148336977,0.237507148336977,0.237507148336977,324,"3",3,27,0.5,4,0.5
"3004",1,0.317908653846154,183.115384615385,0.210577169194416,0.210577169194416,0.210577169194416,576,"4",3,27,0.5,4,0.5
"3005",1,0.33531746031746,84.5,0.167949705662156,0.167949705662156,0.167949705662156,252,"5",3,27,0.5,4,0.5
"3006",2,0.453703703703704,16.3333333333333,0.244071053981546,0.244071053981546,0.244071053981546,36,"1",3,27,0.5,4,0.5
"3007",2,NA,NA,0,0,0,144,"2",3,27,0.5,4,0.5
"3008",2,0.840277777777778,272.25,0.062563133438908,0.062563133438908,0.062563133438908,324,"3",3,27,0.5,4,0.5
"3009",2,0.416666666666667,240,0.133974596215561,0.133974596215561,0.133974596215561,576,"4",3,27,0.5,4,0.5
"3010",2,0.262987012987013,66.2727272727273,0.230199641080499,0.230199641080499,0.230199641080499,252,"5",3,27,0.5,4,0.5
"3011",3,NA,NA,0,0,0,36,"1",3,27,0.5,4,0.5
"3012",3,NA,NA,0,0,0,144,"2",3,27,0.5,4,0.5
"3013",3,0.840277777777778,272.25,0.062563133438908,0.062563133438908,0.062563133438908,324,"3",3,27,0.5,4,0.5
"3014",3,-1.128125,-649.8,-0.0429378208913578,0,NA,576,"4",3,27,0.5,4,0.5
"3015",3,-0.253968253968254,-64,-0.172603939955857,0,NA,252,"5",3,27,0.5,4,0.5
"3016",4,0.333333333333333,12,0.292893218813452,0.292893218813452,0.292893218813452,36,"1",3,27,0.5,4,0.5
"3017",4,0.3125,45,0.183503419072274,0.183503419072274,0.183503419072274,144,"2",3,27,0.5,4,0.5
"3018",4,0.432355967078189,140.083333333333,0.158978553679675,0.158978553679675,0.158978553679675,324,"3",3,27,0.5,4,0.5
"3019",4,0.389670138888889,224.45,0.162448486770257,0.162448486770257,0.162448486770257,576,"4",3,27,0.5,4,0.5
"3020",4,0.33531746031746,84.5,0.167949705662156,0.167949705662156,0.167949705662156,252,"5",3,27,0.5,4,0.5
"3021",5,0.25,9,0.183503419072274,0.183503419072274,0.183503419072274,36,"1",3,27,0.5,4,0.5
"3022",5,-0.420138888888889,-60.5,-0.087114613009218,0,NA,144,"2",3,27,0.5,4,0.5
"3023",5,2.41975308641975,784,0.0180194939380343,0.0180194939380343,0.0180194939380343,324,"3",3,27,0.5,4,0.5
"3024",5,0.464877136752137,267.769230769231,0.117015845584332,0.117015845584332,0.117015845584332,576,"4",3,27,0.5,4,0.5
"3025",5,0.317791005291005,80.0833333333333,0.217118638741187,0.217118638741187,0.217118638741187,252,"5",3,27,0.5,4,0.5
"3026",6,0.194444444444444,7,1,1,1,36,"1",3,27,0.5,4,0.5
"3027",6,0.3828125,55.125,0.213204207530557,0.213204207530557,0.213204207530557,144,"2",3,27,0.5,4,0.5
"3028",6,0.704218106995885,228.166666666667,0.0846651771958865,0.0846651771958865,0.0846651771958865,324,"3",3,27,0.5,4,0.5
"3029",6,0.407503858024691,234.722222222222,0.149660701203971,0.149660701203971,0.149660701203971,576,"4",3,27,0.5,4,0.5
"3030",6,0.259259259259259,65.3333333333333,0.244071053981546,0.244071053981546,0.244071053981546,252,"5",3,27,0.5,4,0.5
"3031",7,0.231481481481482,8.33333333333333,0.367544467966324,0.367544467966324,0.367544467966324,36,"1",3,27,0.5,4,0.5
"3032",7,0.253968253968254,36.5714285714286,0.25,0.25,0.25,144,"2",3,27,0.5,4,0.5
"3033",7,0.806584362139918,261.333333333333,0.055088817476932,0.055088817476932,0.055088817476932,324,"3",3,27,0.5,4,0.5
"3034",7,0.370756172839506,213.555555555556,0.157576460825768,0.157576460825768,0.157576460825768,576,"4",3,27,0.5,4,0.5
"3035",7,0.305820105820106,77.0666666666667,0.252454998403598,0.252454998403598,0.252454998403598,252,"5",3,27,0.5,4,0.5
"3036",8,0.347222222222222,12.5,0.225403330758517,0.225403330758517,0.225403330758517,36,"1",3,27,0.5,4,0.5
"3037",8,0.668981481481481,96.3333333333333,0.0925147870269699,0.0925147870269699,0.0925147870269699,144,"2",3,27,0.5,4,0.5
"3038",8,0.741512345679012,240.25,0.0667434747426172,0.0667434747426172,0.0667434747426172,324,"3",3,27,0.5,4,0.5
"3039",8,-1.6875,-972,-0.0274023338281628,0,NA,576,"4",3,27,0.5,4,0.5
"3040",8,-0.299886621315193,-75.5714285714286,-0.142080481440322,0,NA,252,"5",3,27,0.5,4,0.5
"3041",9,0.347222222222222,12.5,0.225403330758517,0.225403330758517,0.225403330758517,36,"1",3,27,0.5,4,0.5
"3042",9,0.182449494949495,26.2727272727273,0.405911474213995,0.405911474213995,0.405911474213995,144,"2",3,27,0.5,4,0.5
"3043",9,0.222403776325345,72.0588235294118,0.282862834399364,0.282862834399364,0.282862834399364,324,"3",3,27,0.5,4,0.5
"3044",9,0.296296296296296,170.666666666667,0.209430584957905,0.209430584957905,0.209430584957905,576,"4",3,27,0.5,4,0.5
"3045",9,0.476757369614512,120.142857142857,0.129011659288615,0.129011659288615,0.129011659288615,252,"5",3,27,0.5,4,0.5
"3046",10,0.272222222222222,9.8,0.465477516175151,0.465477516175151,0.465477516175151,36,"1",3,27,0.5,4,0.5
"3047",10,0.258547008547009,37.2307692307692,0.360397850933169,0.360397850933169,0.360397850933169,144,"2",3,27,0.5,4,0.5
"3048",10,0.290835707502374,94.2307692307692,0.207175032827908,0.207175032827908,0.207175032827908,324,"3",3,27,0.5,4,0.5
"3049",10,0.453703703703704,261.333333333333,0.113594739572082,0.113594739572082,0.113594739572082,576,"4",3,27,0.5,4,0.5
"3050",10,-1.75,-441,-0.023532631438318,0,NA,252,"5",3,27,0.5,4,0.5
"3051",1,-0.1,-3.6,-0.632993161855452,0,NA,36,"1",3,27,0.5,4,1
"3052",1,-2.22453703703704,-320.333333333333,-0.0472698761772856,0,NA,144,"2",3,27,0.5,4,1
"3053",1,1.18641975308642,384.4,0.084189060220749,0.084189060220749,0.084189060220749,324,"3",3,27,0.5,4,1
"3054",1,1.71889467592593,990.083333333333,0.0566505118034282,0.0566505118034282,0.0566505118034282,576,"4",3,27,0.5,4,1
"3055",1,4.38293650793651,1104.5,0.0215078904198367,0.0215078904198367,0.0215078904198367,252,"5",3,27,0.5,4,1
"3056",2,-0.25,-9,-0.154700538379251,0,NA,36,"1",3,27,0.5,4,1
"3057",2,0.612268518518519,88.1666666666667,0.140273046378905,0.140273046378905,0.140273046378905,144,"2",3,27,0.5,4,1
"3058",2,0.942307692307692,305.307692307692,0.109129193625252,0.109129193625252,0.109129193625252,324,"3",3,27,0.5,4,1
"3059",2,0.898504273504274,517.538461538462,0.119169670727945,0.119169670727945,0.119169670727945,576,"4",3,27,0.5,4,1
"3060",2,0.857448107448107,216.076923076923,0.131255514473861,0.131255514473861,0.131255514473861,252,"5",3,27,0.5,4,1
"3061",3,1.77777777777778,64,0.0645856533065147,0.0645856533065147,0.0645856533065147,36,"1",3,27,0.5,4,1
"3062",3,-2.17013888888889,-312.5,-0.0392304845413265,0,NA,144,"2",3,27,0.5,4,1
"3063",3,1.02083333333333,330.75,0.100264589157563,0.100264589157563,0.100264589157563,324,"3",3,27,0.5,4,1
"3064",3,1.42604166666667,821.4,0.0700188900494457,0.0700188900494457,0.0700188900494457,576,"4",3,27,0.5,4,1
"3065",3,3.04761904761905,768,0.0317541634481457,0.0317541634481457,0.0317541634481457,252,"5",3,27,0.5,4,1
"3066",4,0.592592592592593,21.3333333333333,0.209430584957905,0.209430584957905,0.209430584957905,36,"1",3,27,0.5,4,1
"3067",4,0.741512345679012,106.777777777778,0.157576460825768,0.157576460825768,0.157576460825768,144,"2",3,27,0.5,4,1
"3068",4,0.896296296296296,290.4,0.120950927008467,0.120950927008467,0.120950927008467,324,"3",3,27,0.5,4,1
"3069",4,0.806451612903226,464.516129032258,0.138799287815746,0.138799287815746,0.138799287815746,576,"4",3,27,0.5,4,1
"3070",4,0.723214285714286,182.25,0.161129507192139,0.161129507192139,0.161129507192139,252,"5",3,27,0.5,4,1
"3071",5,0.592592592592593,21.3333333333333,0.209430584957905,0.209430584957905,0.209430584957905,36,"1",3,27,0.5,4,1
"3072",5,0.626736111111111,90.25,0.239114089747318,0.239114089747318,0.239114089747318,144,"2",3,27,0.5,4,1
"3073",5,0.875561167227834,283.681818181818,0.150577262288222,0.150577262288222,0.150577262288222,324,"3",3,27,0.5,4,1
"3074",5,1.5625,900,0.0690506637487373,0.0690506637487373,0.0690506637487373,576,"4",3,27,0.5,4,1
"3075",5,-1.11177248677249,-280.166666666667,-0.0706733691535595,0,NA,252,"5",3,27,0.5,4,1
"3076",6,0.560185185185185,20.1666666666667,0.325800137536758,0.325800137536758,0.325800137536758,36,"1",3,27,0.5,4,1
"3077",6,0.573412698412698,82.5714285714286,0.23303501115263,0.23303501115263,0.23303501115263,144,"2",3,27,0.5,4,1
"3078",6,0.552287581699346,178.941176470588,0.248932383801189,0.248932383801189,0.248932383801189,324,"3",3,27,0.5,4,1
"3079",6,0.747600081699346,430.617647058824,0.152056449719199,0.152056449719199,0.152056449719199,576,"4",3,27,0.5,4,1
"3080",6,NA,NA,0,0,0,252,"5",3,27,0.5,4,1
"3081",7,-0.444444444444444,-16,-0.224744871391589,0,NA,36,"1",3,27,0.5,4,1
"3082",7,1.6712962962963,240.666666666667,0.0823370645177529,0.0823370645177529,0.0823370645177529,144,"2",3,27,0.5,4,1
"3083",7,0.945216049382716,306.25,0.12168993434632,0.12168993434632,0.12168993434632,324,"3",3,27,0.5,4,1
"3084",7,1.20377604166667,693.375,0.0978062911036827,0.0978062911036827,0.0978062911036827,576,"4",3,27,0.5,4,1
"3085",7,1.72668650793651,435.125,0.07026521004051,0.07026521004051,0.07026521004051,252,"5",3,27,0.5,4,1
"3086",8,0.672222222222222,24.2,0.261451054124004,0.261451054124004,0.261451054124004,36,"1",3,27,0.5,4,1
"3087",8,0.626736111111111,90.25,0.239114089747318,0.239114089747318,0.239114089747318,144,"2",3,27,0.5,4,1
"3088",8,1.27336860670194,412.571428571429,0.0967893525404993,0.0967893525404993,0.0967893525404993,324,"3",3,27,0.5,4,1
"3089",8,2.6265625,1512.9,0.0415120308570014,0.0415120308570014,0.0415120308570014,576,"4",3,27,0.5,4,1
"3090",8,-2.19146825396825,-552.25,-0.0416843970122251,0,NA,252,"5",3,27,0.5,4,1
"3091",9,0.840277777777778,30.25,0.202275964782534,0.202275964782534,0.202275964782534,36,"1",3,27,0.5,4,1
"3092",9,0.507936507936508,73.1428571428571,0.25,0.25,0.25,144,"2",3,27,0.5,4,1
"3093",9,0.767066085693537,248.529411764706,0.140662151152681,0.140662151152681,0.140662151152681,324,"3",3,27,0.5,4,1
"3094",9,1.40046296296296,806.666666666667,0.0706796227154148,0.0706796227154148,0.0706796227154148,576,"4",3,27,0.5,4,1
"3095",9,-4.01785714285714,-1012.5,-0.0219806477837261,0,NA,252,"5",3,27,0.5,4,1
"3096",10,0.333333333333333,12,0.292893218813452,0.292893218813452,0.292893218813452,36,"1",3,27,0.5,4,1
"3097",10,0.392565359477124,56.5294117647059,0.327978494967753,0.327978494967753,0.327978494967753,144,"2",3,27,0.5,4,1
"3098",10,0.554197530864198,179.56,0.208251509858218,0.208251509858218,0.208251509858218,324,"3",3,27,0.5,4,1
"3099",10,0.702430555555556,404.6,0.159831949583194,0.159831949583194,0.159831949583194,576,"4",3,27,0.5,4,1
"3100",10,1.07301587301587,270.4,0.101282965727083,0.101282965727083,0.101282965727083,252,"5",3,27,0.5,4,1
"3101",1,1,36,0.183503419072274,0.183503419072274,0.183503419072274,36,"1",3,27,0.5,4,1.5
"3102",1,7.03125,1012.5,0.0224747800923213,0.0224747800923213,0.0224747800923213,144,"2",3,27,0.5,4,1.5
"3103",1,1.51739618406285,491.636363636364,0.11204643226037,0.11204643226037,0.11204643226037,324,"3",3,27,0.5,4,1.5
"3104",1,1.107421875,637.875,0.161129507192139,0.161129507192139,0.161129507192139,576,"4",3,27,0.5,4,1.5
"3105",1,0.843253968253968,212.5,0.225403330758517,0.225403330758517,0.225403330758517,252,"5",3,27,0.5,4,1.5
"3106",2,0.782407407407407,28.1666666666667,0.266200614294657,0.266200614294657,0.266200614294657,36,"1",3,27,0.5,4,1.5
"3107",2,10.5625,1521,0.0129037664143509,0.0129037664143509,0.0129037664143509,144,"2",3,27,0.5,4,1.5
"3108",2,2.37485970819304,769.454545454545,0.0616851367431636,0.0616851367431636,0.0616851367431636,324,"3",3,27,0.5,4,1.5
"3109",2,3.29180021367521,1896.07692307692,0.0422957386388534,0.0422957386388534,0.0422957386388534,576,"4",3,27,0.5,4,1.5
"3110",2,8.38293650793651,2112.5,0.0155048150291596,0.0155048150291596,0.0155048150291596,252,"5",3,27,0.5,4,1.5
"3111",3,2.77777777777778,100,0.0513167019494862,0.0513167019494862,0.0513167019494862,36,"1",3,27,0.5,4,1.5
"3112",3,5.55555555555556,800,0.0253205655191037,0.0253205655191037,0.0253205655191037,144,"2",3,27,0.5,4,1.5
"3113",3,2.86223344556678,927.363636363636,0.0560248367086711,0.0560248367086711,0.0560248367086711,324,"3",3,27,0.5,4,1.5
"3114",3,1.88616071428571,1086.42857142857,0.0941783726843234,0.0941783726843234,0.0941783726843234,576,"4",3,27,0.5,4,1.5
"3115",3,1.46097883597884,368.166666666667,0.137051072737309,0.137051072737309,0.137051072737309,252,"5",3,27,0.5,4,1.5
"3116",4,0.592592592592593,21.3333333333333,0.209430584957905,0.209430584957905,0.209430584957905,36,"1",3,27,0.5,4,1.5
"3117",4,0.827205882352941,119.117647058824,0.211189362253384,0.211189362253384,0.211189362253384,144,"2",3,27,0.5,4,1.5
"3118",4,1.74156378600823,564.266666666667,0.0851467211956168,0.0851467211956168,0.0851467211956168,324,"3",3,27,0.5,4,1.5
"3119",4,2.42092013888889,1394.45,0.0617891916215824,0.0617891916215824,0.0617891916215824,576,"4",3,27,0.5,4,1.5
"3120",4,4.46428571428571,1125,0.0339082169207041,0.0339082169207041,0.0339082169207041,252,"5",3,27,0.5,4,1.5
"3121",5,-2,-72,-0.0801234497346435,0,NA,36,"1",3,27,0.5,4,1.5
"3122",5,1.6255787037037,234.083333333333,0.120463243712705,0.120463243712705,0.120463243712705,144,"2",3,27,0.5,4,1.5
"3123",5,1.91005291005291,618.857142857143,0.0967893525404993,0.0967893525404993,0.0967893525404993,324,"3",3,27,0.5,4,1.5
"3124",5,2.583984375,1488.375,0.0656468156976865,0.0656468156976865,0.0656468156976865,576,"4",3,27,0.5,4,1.5
"3125",5,7.44047619047619,1875,0.0202041028867288,0.0202041028867288,0.0202041028867288,252,"5",3,27,0.5,4,1.5
"3126",6,-1.33333333333333,-48,-0.118033988749895,0,NA,36,"1",3,27,0.5,4,1.5
"3127",6,NA,NA,0,0,0,144,"2",3,27,0.5,4,1.5
"3128",6,1.11275720164609,360.533333333333,0.156472607713027,0.156472607713027,0.156472607713027,324,"3",3,27,0.5,4,1.5
"3129",6,1.41806402439024,816.80487804878,0.119116191457122,0.119116191457122,0.119116191457122,576,"4",3,27,0.5,4,1.5
"3130",6,2.251443001443,567.363636363636,0.0722287492755092,0.0722287492755092,0.0722287492755092,252,"5",3,27,0.5,4,1.5
"3131",7,1.04166666666667,37.5,0.225403330758517,0.225403330758517,0.225403330758517,36,"1",3,27,0.5,4,1.5
"3132",7,1.38942307692308,200.076923076923,0.136809384193916,0.136809384193916,0.136809384193916,144,"2",3,27,0.5,4,1.5
"3133",7,1.3590930674264,440.346153846154,0.129937159858903,0.129937159858903,0.129937159858903,324,"3",3,27,0.5,4,1.5
"3134",7,3.8912037037037,2241.33333333333,0.0372802753175341,0.0372802753175341,0.0372802753175341,576,"4",3,27,0.5,4,1.5
"3135",7,-0.920918367346939,-232.071428571429,-0.116070802004837,0,NA,252,"5",3,27,0.5,4,1.5
"3136",8,0.560185185185185,20.1666666666667,0.325800137536758,0.325800137536758,0.325800137536758,36,"1",3,27,0.5,4,1.5
"3137",8,1.92063492063492,276.571428571429,0.0829890453712721,0.0829890453712721,0.0829890453712721,144,"2",3,27,0.5,4,1.5
"3138",8,5.92839506172839,1920.8,0.0258441645010102,0.0258441645010102,0.0258441645010102,324,"3",3,27,0.5,4,1.5
"3139",8,4.61505681818182,2658.27272727273,0.0326983331866512,0.0326983331866512,0.0326983331866512,576,"4",3,27,0.5,4,1.5
"3140",8,3.5244708994709,888.166666666667,0.0419769213750213,0.0419769213750213,0.0419769213750213,252,"5",3,27,0.5,4,1.5
"3141",9,2.25,81,0.0571909584179366,0.0571909584179366,0.0571909584179366,36,"1",3,27,0.5,4,1.5
"3142",9,2.34375,337.5,0.0690506637487373,0.0690506637487373,0.0690506637487373,144,"2",3,27,0.5,4,1.5
"3143",9,1.51739618406285,491.636363636364,0.11204643226037,0.11204643226037,0.11204643226037,324,"3",3,27,0.5,4,1.5
"3144",9,1.5625,900,0.105572809000084,0.105572809000084,0.105572809000084,576,"4",3,27,0.5,4,1.5
"3145",9,1.63718820861678,412.571428571429,0.0967893525404993,0.0967893525404993,0.0967893525404993,252,"5",3,27,0.5,4,1.5
"3146",10,0.8,28.8,0.236237384174027,0.236237384174027,0.236237384174027,36,"1",3,27,0.5,4,1.5
"3147",10,1.225,176.4,0.127128439056031,0.127128439056031,0.127128439056031,144,"2",3,27,0.5,4,1.5
"3148",10,1.02213707960834,331.172413793103,0.160904276823519,0.160904276823519,0.160904276823519,324,"3",3,27,0.5,4,1.5
"3149",10,1.04303875448029,600.790322580645,0.176133216664285,0.176133216664285,0.176133216664285,576,"4",3,27,0.5,4,1.5
"3150",10,1.08525733525734,273.484848484848,0.192143837711583,0.192143837711583,0.192143837711583,252,"5",3,27,0.5,4,1.5
"3151",1,0.938888888888889,33.8,0.215535459447264,0.215535459447264,0.215535459447264,36,"1",3,27,0.5,4,2
"3152",1,3.375,486,0.0571909584179366,0.0571909584179366,0.0571909584179366,144,"2",3,27,0.5,4,2
"3153",1,6.32098765432099,2048,0.0317541634481457,0.0317541634481457,0.0317541634481457,324,"3",3,27,0.5,4,2
"3154",1,3.03030303030303,1745.45454545455,0.0712912189496645,0.0712912189496645,0.0712912189496645,576,"4",3,27,0.5,4,2
"3155",1,1.99111111111111,501.76,0.118645522910495,0.118645522910495,0.118645522910495,252,"5",3,27,0.5,4,2
"3156",2,-4,-144,-0.0408329997330663,0,NA,36,"1",3,27,0.5,4,2
"3157",2,3.375,486,0.0571909584179366,0.0571909584179366,0.0571909584179366,144,"2",3,27,0.5,4,2
"3158",2,5.1042524005487,1653.77777777778,0.037591818303314,0.037591818303314,0.037591818303314,324,"3",3,27,0.5,4,2
"3159",2,3.75369867149758,2162.13043478261,0.0529725523792433,0.0529725523792433,0.0529725523792433,576,"4",3,27,0.5,4,2
