"dHat","nHat","pHat","pHatZeroNeg","pHatDropNeg","aHat","square","TrapSpacing","FieldSize","CatchRadius","NumVisits","density","simnum","paramnum"
41.4848484848485,1.1523569023569,0.671202025389285,0.671202025389285,0.671202025389285,36,"3",1,11,0.5,4,1,5,6
91.2666666666667,1.42604166666667,0.56504116379916,0.56504116379916,0.56504116379916,64,"4",1,11,0.5,4,1,5,6
50.7037037037037,1.81084656084656,0.480124755089964,0.480124755089964,0.480124755089964,28,"5",1,11,0.5,4,1,5,6
3,0.75,1,1,1,4,"1",1,11,0.5,4,1,6,6
19,1.1875,1,1,1,16,"2",1,11,0.5,4,1,6,6
51.0851063829787,1.41903073286052,0.797969491089558,0.797969491089558,0.797969491089558,36,"3",1,11,0.5,4,1,6,6
97.5903614457831,1.52484939759036,0.721113324488641,0.721113324488641,0.721113324488641,64,"4",1,11,0.5,4,1,6,6
46.6944444444444,1.66765873015873,0.650784852115211,0.650784852115211,0.650784852115211,28,"5",1,11,0.5,4,1,6,6
4,1,1,1,1,4,"1",1,11,0.5,4,1,7,6
19,1.1875,1,1,1,16,"2",1,11,0.5,4,1,7,6
47.6756756756757,1.32432432432432,0.654967220328823,0.654967220328823,0.654967220328823,36,"3",1,11,0.5,4,1,7,6
99.6923076923077,1.55769230769231,0.47295372330527,0.47295372330527,0.47295372330527,64,"4",1,11,0.5,4,1,7,6
60,2.14285714285714,0.292893218813452,0.292893218813452,0.292893218813452,28,"5",1,11,0.5,4,1,7,6
7,1.75,1,1,1,4,"1",1,11,0.5,4,1,8,6
14,0.875,1,1,1,16,"2",1,11,0.5,4,1,8,6
42.25,1.17361111111111,0.722649901887385,0.722649901887385,0.722649901887385,36,"3",1,11,0.5,4,1,8,6
104.166666666667,1.62760416666667,0.470849737787082,0.470849737787082,0.470849737787082,64,"4",1,11,0.5,4,1,8,6
72,2.57142857142857,0.292893218813452,0.292893218813452,0.292893218813452,28,"5",1,11,0.5,4,1,8,6
6,1.5,1,1,1,4,"1",1,11,0.5,4,1,9,6
20,1.25,1,1,1,16,"2",1,11,0.5,4,1,9,6
45.0975609756098,1.25271002710027,0.784334453593123,0.784334453593123,0.784334453593123,36,"3",1,11,0.5,4,1,9,6
98.972602739726,1.54644691780822,0.62426542534891,0.62426542534891,0.62426542534891,64,"4",1,11,0.5,4,1,9,6
55.125,1.96875,0.512049963525733,0.512049963525733,0.512049963525733,28,"5",1,11,0.5,4,1,9,6
6,1.5,1,1,1,4,"1",1,11,0.5,4,1,10,6
19,1.1875,1,1,1,16,"2",1,11,0.5,4,1,10,6
40.5,1.125,0.666666666666667,0.666666666666667,0.666666666666667,36,"3",1,11,0.5,4,1,10,6
101.308823529412,1.58295036764706,0.574884849051148,0.574884849051148,0.574884849051148,64,"4",1,11,0.5,4,1,10,6
61.3611111111111,2.19146825396825,0.516220553153103,0.516220553153103,0.516220553153103,28,"5",1,11,0.5,4,1,10,6
2,0.5,1,1,1,4,"1",1,11,0.5,4,1.5,1,7
27,1.6875,1,1,1,16,"2",1,11,0.5,4,1.5,1,7
66.6666666666667,1.85185185185185,0.683772233983162,0.683772233983162,0.683772233983162,36,"3",1,11,0.5,4,1.5,1,7
143.040404040404,2.23500631313131,0.590039969154606,0.590039969154606,0.590039969154606,64,"4",1,11,0.5,4,1.5,1,7
77.3555555555556,2.76269841269841,0.512877699552545,0.512877699552545,0.512877699552545,28,"5",1,11,0.5,4,1.5,1,7
2,0.5,1,1,1,4,"1",1,11,0.5,4,1.5,2,7
24,1.5,1,1,1,16,"2",1,11,0.5,4,1.5,2,7
69.2622950819672,1.92395264116576,0.751930530821583,0.751930530821583,0.751930530821583,36,"3",1,11,0.5,4,1.5,2,7
141.176470588235,2.20588235294118,0.612701665379258,0.612701665379258,0.612701665379258,64,"4",1,11,0.5,4,1.5,2,7
73.780487804878,2.63501742160279,0.495475020890487,0.495475020890487,0.495475020890487,28,"5",1,11,0.5,4,1.5,2,7
9,2.25,1,1,1,4,"1",1,11,0.5,4,1.5,3,7
24,1.5,1,1,1,16,"2",1,11,0.5,4,1.5,3,7
56.0185185185185,1.55606995884774,0.865160027507352,0.865160027507352,0.865160027507352,36,"3",1,11,0.5,4,1.5,3,7
136.347826086957,2.1304347826087,0.577422872635742,0.577422872635742,0.577422872635742,64,"4",1,11,0.5,4,1.5,3,7
85.5,3.05357142857143,0.422649730810374,0.422649730810374,0.422649730810374,28,"5",1,11,0.5,4,1.5,3,7
10,2.5,1,1,1,4,"1",1,11,0.5,4,1.5,4,7
28,1.75,1,1,1,16,"2",1,11,0.5,4,1.5,4,7
60.3076923076923,1.67521367521368,0.732738758087576,0.732738758087576,0.732738758087576,36,"3",1,11,0.5,4,1.5,4,7
153.636363636364,2.40056818181818,0.607767729723632,0.607767729723632,0.607767729723632,64,"4",1,11,0.5,4,1.5,4,7
94.4137931034483,3.37192118226601,0.535009445024723,0.535009445024723,0.535009445024723,28,"5",1,11,0.5,4,1.5,4,7
6,1.5,1,1,1,4,"1",1,11,0.5,4,1.5,5,7
32,2,1,1,1,16,"2",1,11,0.5,4,1.5,5,7
71.859649122807,1.99610136452242,0.669281086116926,0.669281086116926,0.669281086116926,36,"3",1,11,0.5,4,1.5,5,7
148.84,2.325625,0.575349709934799,0.575349709934799,0.575349709934799,64,"4",1,11,0.5,4,1.5,5,7
78.2325581395349,2.79401993355482,0.491452372284392,0.491452372284392,0.491452372284392,28,"5",1,11,0.5,4,1.5,5,7
10,2.5,1,1,1,4,"1",1,11,0.5,4,1.5,6,7
33.0322580645161,2.06451612903226,0.823223304703363,0.823223304703363,0.823223304703363,16,"2",1,11,0.5,4,1.5,6,7
69.2622950819672,1.92395264116576,0.751930530821583,0.751930530821583,0.751930530821583,36,"3",1,11,0.5,4,1.5,6,7
139.210526315789,2.17516447368421,0.58297117188585,0.58297117188585,0.58297117188585,64,"4",1,11,0.5,4,1.5,6,7
73.5294117647059,2.62605042016807,0.434314575050762,0.434314575050762,0.434314575050762,28,"5",1,11,0.5,4,1.5,6,7
8,2,1,1,1,4,"1",1,11,0.5,4,1.5,7,7
30.0357142857143,1.87723214285714,0.814304661822948,0.814304661822948,0.814304661822948,16,"2",1,11,0.5,4,1.5,7,7
74.5806451612903,2.07168458781362,0.702955737106998,0.702955737106998,0.702955737106998,36,"3",1,11,0.5,4,1.5,7,7
146.022471910112,2.28160112359551,0.531707094209153,0.531707094209153,0.531707094209153,64,"4",1,11,0.5,4,1.5,7,7
78.3703703703704,2.7989417989418,0.357315413082849,0.357315413082849,0.357315413082849,28,"5",1,11,0.5,4,1.5,7,7
4,1,1,1,1,4,"1",1,11,0.5,4,1.5,8,7
20,1.25,1,1,1,16,"2",1,11,0.5,4,1.5,8,7
64.3617021276596,1.78782505910165,0.618614964301763,0.618614964301763,0.618614964301763,36,"3",1,11,0.5,4,1.5,8,7
141.260869565217,2.20720108695652,0.560702314893021,0.560702314893021,0.560702314893021,64,"4",1,11,0.5,4,1.5,8,7
77.3555555555556,2.76269841269841,0.512877699552545,0.512877699552545,0.512877699552545,28,"5",1,11,0.5,4,1.5,8,7
9,2.25,1,1,1,4,"1",1,11,0.5,4,1.5,9,7
34,2.125,1,1,1,16,"2",1,11,0.5,4,1.5,9,7
68.0151515151515,1.88930976430976,0.877830555643695,0.877830555643695,0.877830555643695,36,"3",1,11,0.5,4,1.5,9,7
138.833333333333,2.16927083333333,0.622035526990773,0.622035526990773,0.622035526990773,64,"4",1,11,0.5,4,1.5,9,7
75.1111111111111,2.68253968253968,0.445299803774771,0.445299803774771,0.445299803774771,28,"5",1,11,0.5,4,1.5,9,7
9,2.25,1,1,1,4,"1",1,11,0.5,4,1.5,10,7
36,2.25,1,1,1,16,"2",1,11,0.5,4,1.5,10,7
71.859649122807,1.99610136452242,0.669281086116926,0.669281086116926,0.669281086116926,36,"3",1,11,0.5,4,1.5,10,7
148.127659574468,2.31449468085106,0.549012383198303,0.549012383198303,0.549012383198303,64,"4",1,11,0.5,4,1.5,10,7
78.8108108108108,2.81467181467181,0.438916392313218,0.438916392313218,0.438916392313218,28,"5",1,11,0.5,4,1.5,10,7
7,1.75,1,1,1,4,"1",1,11,0.5,4,2,1,8
37.1212121212121,2.32007575757576,0.760954278133121,0.760954278133121,0.760954278133121,16,"2",1,11,0.5,4,2,1,8
91.4285714285714,2.53968253968254,0.646446609406726,0.646446609406726,0.646446609406726,36,"3",1,11,0.5,4,2,1,8
203.601694915254,3.18127648305085,0.51142075625406,0.51142075625406,0.51142075625406,64,"4",1,11,0.5,4,2,1,8
117.1875,4.18526785714286,0.4,0.4,0.4,28,"5",1,11,0.5,4,2,1,8
7,1.75,1,1,1,4,"1",1,11,0.5,4,2,2,8
32,2,1,1,1,16,"2",1,11,0.5,4,2,2,8
90.4615384615385,2.51282051282051,0.732738758087576,0.732738758087576,0.732738758087576,36,"3",1,11,0.5,4,2,2,8
187.6953125,2.9327392578125,0.582634993815849,0.582634993815849,0.582634993815849,64,"4",1,11,0.5,4,2,2,8
100.82,3.60071428571429,0.456148321794146,0.456148321794146,0.456148321794146,28,"5",1,11,0.5,4,2,2,8
8,2,1,1,1,4,"1",1,11,0.5,4,2,3,8
33.0322580645161,2.06451612903226,0.823223304703363,0.823223304703363,0.823223304703363,16,"2",1,11,0.5,4,2,3,8
93.3888888888889,2.59413580246914,0.650784852115211,0.650784852115211,0.650784852115211,36,"3",1,11,0.5,4,2,3,8
200.208333333333,3.12825520833333,0.524809036688509,0.524809036688509,0.524809036688509,64,"4",1,11,0.5,4,2,3,8
111.020833333333,3.96502976190476,0.414794264019347,0.414794264019347,0.414794264019347,28,"5",1,11,0.5,4,2,3,8
10,2.5,1,1,1,4,"1",1,11,0.5,4,2,4,8
38.0277777777778,2.37673611111111,0.835601012694643,0.835601012694643,0.835601012694643,16,"2",1,11,0.5,4,2,4,8
91.1927710843374,2.53313253012048,0.785577493032441,0.785577493032441,0.785577493032441,36,"3",1,11,0.5,4,2,4,8
184.532846715328,2.88332572992701,0.628025834399466,0.628025834399466,0.628025834399466,64,"4",1,11,0.5,4,2,4,8
96,3.42857142857143,0.5,0.5,0.5,28,"5",1,11,0.5,4,2,4,8
10,2.5,1,1,1,4,"1",1,11,0.5,4,2,5,8
42.025,2.6265625,0.843826238111394,0.843826238111394,0.843826238111394,16,"2",1,11,0.5,4,2,5,8
101.404494382022,2.81679151061174,0.748687655024983,0.748687655024983,0.748687655024983,36,"3",1,11,0.5,4,2,5,8
198.564102564103,3.1025641025641,0.662900068768379,0.662900068768379,0.662900068768379,64,"4",1,11,0.5,4,2,5,8
97.9253731343284,3.49733475479744,0.584260290358451,0.584260290358451,0.584260290358451,28,"5",1,11,0.5,4,2,5,8
9,2.25,1,1,1,4,"1",1,11,0.5,4,2,6,8
38,2.375,1,1,1,16,"2",1,11,0.5,4,2,6,8
90.4615384615385,2.51282051282051,0.732738758087576,0.732738758087576,0.732738758087576,36,"3",1,11,0.5,4,2,6,8
192.2,3.003125,0.56005865493594,0.56005865493594,0.56005865493594,64,"4",1,11,0.5,4,2,6,8
107.255319148936,3.83054711246201,0.418598100266189,0.418598100266189,0.418598100266189,28,"5",1,11,0.5,4,2,6,8
6,1.5,1,1,1,4,"1",1,11,0.5,4,2,7,8
33,2.0625,1,1,1,16,"2",1,11,0.5,4,2,7,8
91.0112359550562,2.52808988764045,0.894590744661054,0.894590744661054,0.894590744661054,36,"3",1,11,0.5,4,2,7,8
191.684563758389,2.99507130872483,0.655989541923109,0.655989541923109,0.655989541923109,64,"4",1,11,0.5,4,2,7,8
104.016666666667,3.71488095238095,0.509585553726316,0.509585553726316,0.509585553726316,28,"5",1,11,0.5,4,2,7,8
3,0.75,1,1,1,4,"1",1,11,0.5,4,2,8,8
31.0344827586207,1.93965517241379,0.817425814164945,0.817425814164945,0.817425814164945,16,"2",1,11,0.5,4,2,8,8
87.5151515151515,2.43097643097643,0.637261874944994,0.637261874944994,0.637261874944994,36,"3",1,11,0.5,4,2,8,8
203.441860465116,3.17877906976744,0.54866453307578,0.54866453307578,0.54866453307578,64,"4",1,11,0.5,4,2,8,8
117.396825396825,4.19274376417234,0.482852187024719,0.482852187024719,0.482852187024719,28,"5",1,11,0.5,4,2,8,8
6,1.5,1,1,1,4,"1",1,11,0.5,4,2,9,8
36.125,2.2578125,0.757464374963667,0.757464374963667,0.757464374963667,16,"2",1,11,0.5,4,2,9,8
84.3378378378378,2.34271771771772,0.748422697286686,0.748422697286686,0.748422697286686,36,"3",1,11,0.5,4,2,9,8
183.365079365079,2.86507936507937,0.586414904065744,0.586414904065744,0.586414904065744,64,"4",1,11,0.5,4,2,9,8
102.480769230769,3.66002747252747,0.463650083549263,0.463650083549263,0.463650083549263,28,"5",1,11,0.5,4,2,9,8
8,2,1,1,1,4,"1",1,11,0.5,4,2,10,8
28,1.75,1,1,1,16,"2",1,11,0.5,4,2,10,8
82.2162162162162,2.28378378378378,0.773544593171081,0.773544593171081,0.773544593171081,36,"3",1,11,0.5,4,2,10,8
198.126984126984,3.09573412698413,0.54996483962959,0.54996483962959,0.54996483962959,64,"4",1,11,0.5,4,2,10,8
123.076923076923,4.3956043956044,0.408392021690038,0.408392021690038,0.408392021690038,28,"5",1,11,0.5,4,2,10,8
3,0.75,1,1,1,4,"1",1,12,0.5,4,0.5,1,9
9,0.5625,1,1,1,16,"2",1,12,0.5,4,0.5,1,9
30.0357142857143,0.834325396825397,0.814304661822948,0.814304661822948,0.814304661822948,36,"3",1,12,0.5,4,0.5,1,9
58.1315789473684,0.908305921052632,0.562405025506316,0.562405025506316,0.562405025506316,64,"4",1,12,0.5,4,0.5,1,9
32.4,1.15714285714286,0.333333333333333,0.333333333333333,0.333333333333333,28,"5",1,12,0.5,4,0.5,1,9
2,0.5,1,1,1,4,"1",1,12,0.5,4,0.5,2,9
8,0.5,1,1,1,16,"2",1,12,0.5,4,0.5,2,9
23.5294117647059,0.65359477124183,0.612701665379258,0.612701665379258,0.612701665379258,36,"3",1,12,0.5,4,0.5,2,9
56.9032258064516,0.889112903225806,0.488233684280841,0.488233684280841,0.488233684280841,64,"4",1,12,0.5,4,0.5,2,9
34.5714285714286,1.23469387755102,0.396977310844473,0.396977310844473,0.396977310844473,28,"5",1,12,0.5,4,0.5,2,9
5,1.25,1,1,1,4,"1",1,12,0.5,4,0.5,3,9
9,0.5625,1,1,1,16,"2",1,12,0.5,4,0.5,3,9
21,0.583333333333333,1,1,1,36,"3",1,12,0.5,4,0.5,3,9
42.25,0.66015625,0.722649901887385,0.722649901887385,0.722649901887385,64,"4",1,12,0.5,4,0.5,3,9
21.6,0.771428571428571,0.591751709536137,0.591751709536137,0.591751709536137,28,"5",1,12,0.5,4,0.5,3,9
4,1,1,1,1,4,"1",1,12,0.5,4,0.5,4,9
7,0.4375,1,1,1,16,"2",1,12,0.5,4,0.5,4,9
19.6923076923077,0.547008547008547,0.566987298107781,0.566987298107781,0.566987298107781,36,"3",1,12,0.5,4,0.5,4,9
52.5454545454545,0.821022727272727,0.405911474213995,0.405911474213995,0.405911474213995,64,"4",1,12,0.5,4,0.5,4,9
36,1.28571428571429,0.292893218813452,0.292893218813452,0.292893218813452,28,"5",1,12,0.5,4,0.5,4,9
3,0.75,1,1,1,4,"1",1,12,0.5,4,0.5,5,9
12,0.75,1,1,1,16,"2",1,12,0.5,4,0.5,5,9
22.05,0.6125,0.781782109764008,0.781782109764008,0.781782109764008,36,"3",1,12,0.5,4,0.5,5,9
49.0645161290323,0.766633064516129,0.547089186342162,0.547089186342162,0.547089186342162,64,"4",1,12,0.5,4,0.5,5,9
29.4545454545455,1.05194805194805,0.376390435537676,0.376390435537676,0.376390435537676,28,"5",1,12,0.5,4,0.5,5,9
1,0.25,1,1,1,4,"1",1,12,0.5,4,0.5,6,9
11.1111111111111,0.694444444444444,0.683772233983162,0.683772233983162,0.683772233983162,16,"2",1,12,0.5,4,0.5,6,9
19.2666666666667,0.535185185185185,0.657002829714982,0.657002829714982,0.657002829714982,36,"3",1,12,0.5,4,0.5,6,9
46.5806451612903,0.727822580645161,0.570802462360524,0.570802462360524,0.570802462360524,64,"4",1,12,0.5,4,0.5,6,9
27.5625,0.984375,0.512049963525733,0.512049963525733,0.512049963525733,28,"5",1,12,0.5,4,0.5,6,9
2,0.5,1,1,1,4,"1",1,12,0.5,4,0.5,7,9
11.1111111111111,0.694444444444444,0.683772233983162,0.683772233983162,0.683772233983162,16,"2",1,12,0.5,4,0.5,7,9
26.0416666666667,0.72337962962963,0.8,0.8,0.8,36,"3",1,12,0.5,4,0.5,7,9
51.3720930232558,0.802688953488372,0.708270017004211,0.708270017004211,0.708270017004211,64,"4",1,12,0.5,4,0.5,7,9
25.4736842105263,0.909774436090226,0.630725527062002,0.630725527062002,0.630725527062002,28,"5",1,12,0.5,4,0.5,7,9
1,0.25,1,1,1,4,"1",1,12,0.5,4,0.5,8,9
8,0.5,1,1,1,16,"2",1,12,0.5,4,0.5,8,9
27.04,0.751111111111111,0.803883864861816,0.803883864861816,0.803883864861816,36,"3",1,12,0.5,4,0.5,8,9
45.4324324324324,0.709881756756757,0.687652476222788,0.687652476222788,0.687652476222788,64,"4",1,12,0.5,4,0.5,8,9
18.75,0.669642857142857,0.552786404500042,0.552786404500042,0.552786404500042,28,"5",1,12,0.5,4,0.5,8,9
2,0.5,1,1,1,4,"1",1,12,0.5,4,0.5,9,9
8,0.5,1,1,1,16,"2",1,12,0.5,4,0.5,9,9
23.2105263157895,0.644736842105263,0.691393300075816,0.691393300075816,0.691393300075816,36,"3",1,12,0.5,4,0.5,9,9
52.448275862069,0.819504310344828,0.493630316458167,0.493630316458167,0.493630316458167,64,"4",1,12,0.5,4,0.5,9,9
32.4,1.15714285714286,0.333333333333333,0.333333333333333,0.333333333333333,28,"5",1,12,0.5,4,0.5,9,9
2,0.5,1,1,1,4,"1",1,12,0.5,4,0.5,10,9
9,0.5625,1,1,1,16,"2",1,12,0.5,4,0.5,10,9
24.2,0.672222222222222,0.698488655422236,0.698488655422236,0.698488655422236,36,"3",1,12,0.5,4,0.5,10,9
49.4411764705882,0.772518382352941,0.586803064729331,0.586803064729331,0.586803064729331,64,"4",1,12,0.5,4,0.5,10,9
25.7857142857143,0.920918367346939,0.487010823957423,0.487010823957423,0.487010823957423,28,"5",1,12,0.5,4,0.5,10,9
4,1,1,1,1,4,"1",1,12,0.5,4,1,1,10
19,1.1875,1,1,1,16,"2",1,12,0.5,4,1,1,10
45.0232558139535,1.25064599483204,0.849244327711118,0.849244327711118,0.849244327711118,36,"3",1,12,0.5,4,1,1,10
105.822580645161,1.65347782258065,0.515677895162147,0.515677895162147,0.515677895162147,64,"4",1,12,0.5,4,1,1,10
72.0526315789474,2.57330827067669,0.302514167537084,0.302514167537084,0.302514167537084,28,"5",1,12,0.5,4,1,1,10
4,1,1,1,1,4,"1",1,12,0.5,4,1,2,10
13,0.8125,1,1,1,16,"2",1,12,0.5,4,1,2,10
35.030303030303,0.973063973063973,0.828501414857491,0.828501414857491,0.828501414857491,36,"3",1,12,0.5,4,1,2,10
93.7285714285714,1.46450892857143,0.631486134404956,0.631486134404956,0.631486134404956,64,"4",1,12,0.5,4,1,2,10
59.7027027027027,2.13223938223938,0.538734395985558,0.538734395985558,0.538734395985558,28,"5",1,12,0.5,4,1,2,10
1,0.25,1,1,1,4,"1",1,12,0.5,4,1,3,10
12,0.75,1,1,1,16,"2",1,12,0.5,4,1,3,10
40.1111111111111,1.1141975308642,0.770584266129438,0.770584266129438,0.770584266129438,36,"3",1,12,0.5,4,1,3,10
98.972602739726,1.54644691780822,0.62426542534891,0.62426542534891,0.62426542534891,64,"4",1,12,0.5,4,1,3,10
59.7027027027027,2.13223938223938,0.538734395985558,0.538734395985558,0.538734395985558,28,"5",1,12,0.5,4,1,3,10
NA,NA,NA,NA,NA,4,"1",1,12,0.5,4,1,4,10
14,0.875,1,1,1,16,"2",1,12,0.5,4,1,4,10
39.027027027027,1.08408408408408,0.837778578869237,0.837778578869237,0.837778578869237,36,"3",1,12,0.5,4,1,4,10
99.5921052631579,1.55612664473684,0.64442049889062,0.64442049889062,0.64442049889062,64,"4",1,12,0.5,4,1,4,10
61.5641025641026,2.19871794871795,0.548246048547374,0.548246048547374,0.548246048547374,28,"5",1,12,0.5,4,1,4,10
4,1,1,1,1,4,"1",1,12,0.5,4,1,5,10
16,1,1,1,1,16,"2",1,12,0.5,4,1,5,10
42,1.16666666666667,1,1,1,36,"3",1,12,0.5,4,1,5,10
87.48,1.366875,0.727834473024091,0.727834473024091,0.727834473024091,64,"4",1,12,0.5,4,1,5,10
46.0909090909091,1.6461038961039,0.607767729723632,0.607767729723632,0.607767729723632,28,"5",1,12,0.5,4,1,5,10
4,1,1,1,1,4,"1",1,12,0.5,4,1,6,10
16,1,1,1,1,16,"2",1,12,0.5,4,1,6,10
43.2432432432432,1.2012012012012,0.726138721247417,0.726138721247417,0.726138721247417,36,"3",1,12,0.5,4,1,6,10
101.647058823529,1.58823529411765,0.459938275132678,0.459938275132678,0.459938275132678,64,"4",1,12,0.5,4,1,6,10
73.1428571428571,2.61224489795918,0.25,0.25,0.25,28,"5",1,12,0.5,4,1,6,10
7,1.75,1,1,1,4,"1",1,12,0.5,4,1,7,10
26.0416666666667,1.62760416666667,0.8,0.8,0.8,16,"2",1,12,0.5,4,1,7,10
49.972972972973,1.38813813813814,0.626456316181186,0.626456316181186,0.626456316181186,36,"3",1,12,0.5,4,1,7,10
99.0634920634921,1.54786706349206,0.54996483962959,0.54996483962959,0.54996483962959,64,"4",1,12,0.5,4,1,7,10
49.8461538461538,1.78021978021978,0.47295372330527,0.47295372330527,0.47295372330527,28,"5",1,12,0.5,4,1,7,10
4,1,1,1,1,4,"1",1,12,0.5,4,1,8,10
16,1,1,1,1,16,"2",1,12,0.5,4,1,8,10
51.3720930232558,1.42700258397933,0.708270017004211,0.708270017004211,0.708270017004211,36,"3",1,12,0.5,4,1,8,10
99.5862068965517,1.55603448275862,0.513335736607712,0.513335736607712,0.513335736607712,64,"4",1,12,0.5,4,1,8,10
56.0666666666667,2.00238095238095,0.305191666220349,0.305191666220349,0.305191666220349,28,"5",1,12,0.5,4,1,8,10
5,1.25,1,1,1,4,"1",1,12,0.5,4,1,9,10
18,1.125,1,1,1,16,"2",1,12,0.5,4,1,9,10
41.2571428571429,1.14603174603175,0.719024256525492,0.719024256525492,0.719024256525492,36,"3",1,12,0.5,4,1,9,10
106.736842105263,1.66776315789474,0.481125478337229,0.481125478337229,0.481125478337229,64,"4",1,12,0.5,4,1,9,10
72.7272727272727,2.5974025974026,0.329179606750063,0.329179606750063,0.329179606750063,28,"5",1,12,0.5,4,1,9,10
4,1,1,1,1,4,"1",1,12,0.5,4,1,10,10
17.0666666666667,1.06666666666667,0.75,0.75,0.75,16,"2",1,12,0.5,4,1,10,10
35.1290322580645,0.975806451612903,0.753817018041334,0.753817018041334,0.753817018041334,36,"3",1,12,0.5,4,1,10,10
98.1290322580645,1.53326612903226,0.547089186342162,0.547089186342162,0.547089186342162,64,"4",1,12,0.5,4,1,10,10
65.3225806451613,2.33294930875576,0.442226648977283,0.442226648977283,0.442226648977283,28,"5",1,12,0.5,4,1,10,10
8,2,1,1,1,4,"1",1,12,0.5,4,1.5,1,11
22,1.375,1,1,1,16,"2",1,12,0.5,4,1.5,1,11
49.0888888888889,1.36358024691358,0.793715750748241,0.793715750748241,0.793715750748241,36,"3",1,12,0.5,4,1.5,1,11
131.639175257732,2.05686211340206,0.623711652646561,0.623711652646561,0.623711652646561,64,"4",1,12,0.5,4,1.5,1,11
83.7692307692308,2.99175824175824,0.539433813528162,0.539433813528162,0.539433813528162,28,"5",1,12,0.5,4,1.5,1,11
8,2,1,1,1,4,"1",1,12,0.5,4,1.5,2,11
29.037037037037,1.81481481481481,0.811017763495386,0.811017763495386,0.811017763495386,16,"2",1,12,0.5,4,1.5,2,11
70.6206896551724,1.96168582375479,0.693813782152103,0.693813782152103,0.693813782152103,36,"3",1,12,0.5,4,1.5,2,11
150.648936170213,2.35388962765957,0.541650751485894,0.541650751485894,0.541650751485894,64,"4",1,12,0.5,4,1.5,2,11
84.0277777777778,3.00099206349206,0.412246186354741,0.412246186354741,0.412246186354741,28,"5",1,12,0.5,4,1.5,2,11
5,1.25,1,1,1,4,"1",1,12,0.5,4,1.5,3,11
23.2105263157895,1.45065789473684,0.691393300075816,0.691393300075816,0.691393300075816,16,"2",1,12,0.5,4,1.5,3,11
57.1764705882353,1.58823529411765,0.764297739604484,0.764297739604484,0.764297739604484,36,"3",1,12,0.5,4,1.5,3,11
145.306306306306,2.27041103603604,0.645057396233555,0.645057396233555,0.645057396233555,64,"4",1,12,0.5,4,1.5,3,11
88.8166666666667,3.17202380952381,0.578002142445223,0.578002142445223,0.578002142445223,28,"5",1,12,0.5,4,1.5,3,11
7,1.75,1,1,1,4,"1",1,12,0.5,4,1.5,4,11
22,1.375,1,1,1,16,"2",1,12,0.5,4,1.5,4,11
65.4545454545455,1.81818181818182,0.711324865405187,0.711324865405187,0.711324865405187,36,"3",1,12,0.5,4,1.5,4,11
140.778846153846,2.19966947115385,0.62517221585294,0.62517221585294,0.62517221585294,64,"4",1,12,0.5,4,1.5,4,11
75.9387755102041,2.71209912536443,0.556467237427256,0.556467237427256,0.556467237427256,28,"5",1,12,0.5,4,1.5,4,11
8,2,1,1,1,4,"1",1,12,0.5,4,1.5,5,11
29,1.8125,1,1,1,16,"2",1,12,0.5,4,1.5,5,11
67.271186440678,1.86864406779661,0.748023684660515,0.748023684660515,0.748023684660515,36,"3",1,12,0.5,4,1.5,5,11
152.653846153846,2.38521634615385,0.582144552981328,0.582144552981328,0.582144552981328,64,"4",1,12,0.5,4,1.5,5,11
88.2,3.15,0.465477516175151,0.465477516175151,0.465477516175151,28,"5",1,12,0.5,4,1.5,5,11
6,1.5,1,1,1,4,"1",1,12,0.5,4,1.5,6,11
29,1.8125,1,1,1,16,"2",1,12,0.5,4,1.5,6,11
61.734693877551,1.71485260770975,0.669710870462092,0.669710870462092,0.669710870462092,36,"3",1,12,0.5,4,1.5,6,11
160,2.5,0.5,0.5,0.5,64,"4",1,12,0.5,4,1.5,6,11
103.048780487805,3.68031358885017,0.3923563797498,0.3923563797498,0.3923563797498,28,"5",1,12,0.5,4,1.5,6,11
11,2.75,1,1,1,4,"1",1,12,0.5,4,1.5,7,11
32,2,1,1,1,16,"2",1,12,0.5,4,1.5,7,11
67.0153846153846,1.86153846153846,0.876908509020667,0.876908509020667,0.876908509020667,36,"3",1,12,0.5,4,1.5,7,11
136.862068965517,2.13846982758621,0.718281915090494,0.718281915090494,0.718281915090494,64,"4",1,12,0.5,4,1.5,7,11
70.5882352941177,2.52100840336134,0.612701665379258,0.612701665379258,0.612701665379258,28,"5",1,12,0.5,4,1.5,7,11
2,0.5,1,1,1,4,"1",1,12,0.5,4,1.5,8,11
21,1.3125,1,1,1,16,"2",1,12,0.5,4,1.5,8,11
58.32,1.62,0.727834473024091,0.727834473024091,0.727834473024091,36,"3",1,12,0.5,4,1.5,8,11
148.688311688312,2.32325487012987,0.470496617786344,0.470496617786344,0.470496617786344,64,"4",1,12,0.5,4,1.5,8,11
104.037037037037,3.71560846560847,0.299595804027525,0.299595804027525,0.299595804027525,28,"5",1,12,0.5,4,1.5,8,11
5,1.25,1,1,1,4,"1",1,12,0.5,4,1.5,9,11
31,1.9375,1,1,1,16,"2",1,12,0.5,4,1.5,9,11
66.0645161290323,1.83512544802867,0.823223304703363,0.823223304703363,0.823223304703363,36,"3",1,12,0.5,4,1.5,9,11
147.366336633663,2.30259900990099,0.58511309066086,0.58511309066086,0.58511309066086,64,"4",1,12,0.5,4,1.5,9,11
